order_id,order_date,ship_mode,customer_id,customer_name,country/region,city,state,postal_code,region,product_id,sales,quantity,discount,profit
CA-2018-133452,2018-04-13,Standard Class,ZC-21910,Zuschuss Carroll,United States,Pomona,California,91767.0,West,TEC-AC-10002800,199.96,4,0.0,69.98599999999999
CA-2020-122504,2020-11-07,Second Class,DB-13270,Deborah Brumfield,United States,Brentwood,California,94513.0,West,TEC-AC-10003289,59.97,3,0.0,13.793099999999999
CA-2020-124401,2020-09-07,Standard Class,RD-19900,Ruben Dartt,United States,Portland,Oregon,97206.0,West,TEC-AC-10002926,279.944,7,0.2,80.48390000000002
CA-2020-167101,2020-03-24,Second Class,BM-11650,Brian Moss,United States,New York City,New York,10009.0,East,TEC-AC-10001266,26.0,2,0.0,11.7
CA-2017-126032,2017-06-23,Standard Class,BS-11665,Brian Stugart,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10000158,86.376,3,0.2,1.079699999999999
CA-2017-167360,2017-11-24,Second Class,RB-19435,Richard Bierner,United States,Saint Louis,Missouri,63116.0,Central,TEC-AC-10001772,111.79,7,0.0,43.5981
CA-2019-154018,2019-10-13,Standard Class,HA-14920,Helen Andreada,United States,Laredo,Texas,78041.0,Central,TEC-AC-10002402,191.976,3,0.2,23.996999999999986
CA-2020-117870,2020-01-27,Second Class,JH-15820,John Huston,United States,Kent,Ohio,44240.0,East,TEC-AC-10000927,71.976,3,0.2,-8.997000000000003
CA-2019-128818,2019-05-07,Standard Class,CJ-12010,Caroline Jumper,United States,New York City,New York,10009.0,East,TEC-AC-10001767,199.95000000000002,5,0.0,21.994499999999988
CA-2019-101378,2019-07-14,First Class,RH-19600,Rob Haberlin,United States,Huntsville,Alabama,35810.0,South,TEC-AC-10002345,29.0,2,0.0,7.25
CA-2019-128412,2019-12-10,Standard Class,AP-10915,Arthur Prichep,United States,Seattle,Washington,98105.0,West,TEC-AC-10003038,44.75,5,0.0,8.502499999999994
CA-2020-104066,2020-12-05,Standard Class,QJ-19255,Quincy Jones,United States,Burlington,Vermont,,East,TEC-AC-10001013,205.03,7,0.0,67.65989999999998
CA-2018-117611,2018-11-08,Second Class,MZ-17335,Maria Zettner,United States,San Diego,California,92024.0,West,TEC-AC-10002049,371.96999999999997,3,0.0,66.95459999999997
US-2018-137960,2018-12-18,First Class,MW-18220,Mitch Webber,United States,New York City,New York,10035.0,East,TEC-AC-10002253,166.24,1,0.0,24.936000000000007
CA-2019-131065,2019-11-14,Second Class,AA-10375,Allen Armold,United States,Atlanta,Georgia,30318.0,South,TEC-AC-10004145,499.98,2,0.0,114.99540000000002
CA-2017-104283,2017-06-27,Standard Class,LM-17065,Liz MacKendrick,United States,Southaven,Mississippi,38671.0,South,TEC-AC-10000109,223.96,4,0.0,53.75040000000001
CA-2018-113145,2018-11-01,Standard Class,VD-21670,Valerie Dominguez,United States,New York City,New York,10011.0,East,TEC-AC-10001838,1399.93,7,0.0,601.9699
CA-2019-106558,2019-01-17,Standard Class,DL-13495,Dionis Lloyd,United States,Columbus,Georgia,31907.0,South,TEC-AC-10001142,316.0,4,0.0,31.599999999999966
CA-2020-116225,2020-11-05,Standard Class,SV-20935,Susan Vittorini,United States,New York City,New York,10009.0,East,TEC-AC-10001432,390.75,5,0.0,171.93000000000006
CA-2020-122035,2020-07-20,Standard Class,EM-13825,Elizabeth Moffitt,United States,Sioux Falls,South Dakota,57103.0,Central,TEC-AC-10003095,389.97,3,0.0,132.58980000000003
CA-2020-165491,2020-03-20,Standard Class,HW-14935,Helen Wasserman,United States,Seattle,Washington,98115.0,West,TEC-AC-10000358,265.93,7,0.0,63.8232
US-2017-143231,2017-12-31,First Class,GM-14455,Gary Mitchum,United States,Franklin,Massachusetts,2038.0,East,TEC-AC-10000358,113.97,3,0.0,27.3528
CA-2018-111514,2018-08-31,First Class,SC-20260,Scott Cohen,United States,San Francisco,California,94122.0,West,TEC-AC-10004864,36.51,1,0.0,15.699300000000001
CA-2020-155152,2020-07-07,Second Class,MP-17965,Michael Paige,United States,Warwick,Rhode Island,2886.0,East,TEC-AC-10004353,252.0,4,0.0,93.24000000000001
US-2018-127040,2018-12-06,Standard Class,SG-20605,Speros Goranitis,United States,New York City,New York,10009.0,East,TEC-AC-10002637,1619.91,9,0.0,97.19459999999992
CA-2018-137897,2018-11-14,Standard Class,PJ-18835,Patrick Jones,United States,New York City,New York,10035.0,East,TEC-AC-10002217,37.6,2,0.0,2.2560000000000002
CA-2018-137897,2018-11-14,Standard Class,PJ-18835,Patrick Jones,United States,New York City,New York,10035.0,East,TEC-AC-10001267,59.9,2,0.0,23.96
CA-2020-108574,2020-10-07,Standard Class,MG-18145,Mike Gockenbach,United States,Los Angeles,California,90045.0,West,TEC-AC-10002049,1115.9099999999999,9,0.0,200.8637999999999
CA-2020-168655,2020-10-12,Standard Class,ML-18040,Michelle Lonsdale,United States,Albuquerque,New Mexico,87105.0,West,TEC-AC-10002842,595.0,5,0.0,95.20000000000003
CA-2020-159597,2020-11-09,Standard Class,MC-17590,Matt Collister,United States,Coachella,California,92236.0,West,TEC-AC-10004171,99.99,1,0.0,43.9956
US-2020-147669,2020-12-25,Standard Class,SV-20935,Susan Vittorini,United States,Fairfield,Ohio,45014.0,East,TEC-AC-10002473,158.928,7,0.2,41.718599999999995
CA-2019-146934,2019-05-22,Standard Class,AF-10870,Art Ferguson,United States,Passaic,New Jersey,7055.0,East,TEC-AC-10002399,95.1,5,0.0,30.431999999999995
CA-2020-140949,2020-03-17,Second Class,DB-13405,Denny Blanton,United States,New York City,New York,10011.0,East,TEC-AC-10002399,57.06,3,0.0,18.2592
CA-2020-140949,2020-03-17,Second Class,DB-13405,Denny Blanton,United States,New York City,New York,10011.0,East,TEC-AC-10003038,71.6,8,0.0,13.603999999999992
CA-2019-114972,2019-11-03,First Class,PF-19225,Phillip Flathmann,United States,Los Angeles,California,90032.0,West,TEC-AC-10000682,82.95,5,0.0,29.0325
CA-2020-163902,2020-03-02,Standard Class,MY-17380,Maribeth Yedwab,United States,Los Angeles,California,90045.0,West,TEC-AC-10000580,479.93999999999994,6,0.0,52.79340000000002
CA-2018-102722,2018-04-18,First Class,KW-16570,Kelly Williams,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10003116,106.5,6,0.0,41.535
CA-2019-124506,2019-11-11,Standard Class,BB-11545,Brenda Bowman,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10003280,95.968,4,0.2,1.1995999999999931
CA-2018-124541,2018-04-06,Standard Class,TT-21220,Thomas Thornton,United States,Houston,Texas,77041.0,Central,TEC-AC-10002550,25.488,2,0.2,4.4604
CA-2017-111500,2017-08-17,Standard Class,DJ-13510,Don Jones,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10000844,339.96,4,0.0,122.38559999999998
CA-2018-143238,2018-09-06,First Class,LO-17170,Lori Olson,United States,La Quinta,California,92253.0,West,TEC-AC-10003499,46.32,4,0.0,18.0648
CA-2018-111458,2018-09-26,Standard Class,PF-19165,Philip Fox,United States,New York City,New York,10035.0,East,TEC-AC-10001590,50.0,2,0.0,12.0
CA-2018-110632,2018-03-17,Second Class,HR-14830,Harold Ryan,United States,New York City,New York,10009.0,East,TEC-AC-10000387,15.02,1,0.0,2.7036
CA-2020-109589,2020-12-21,First Class,BD-11635,Brian Derr,United States,Bowling Green,Kentucky,42104.0,South,TEC-AC-10003116,71.0,4,0.0,27.689999999999998
CA-2019-155845,2019-08-12,Second Class,CM-12235,Chris McAfee,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10004145,1399.9440000000002,7,0.2,52.497900000000016
CA-2017-127446,2017-11-25,Standard Class,MC-17590,Matt Collister,United States,Arlington,Texas,76017.0,Central,TEC-AC-10001635,24.672,3,0.2,0.0
US-2020-165344,2020-11-13,First Class,SB-20290,Sean Braxton,United States,Springfield,Ohio,45503.0,East,TEC-AC-10002399,60.864000000000004,4,0.2,9.129599999999996
CA-2018-169740,2018-02-20,Standard Class,LM-17065,Liz MacKendrick,United States,Hot Springs,Arkansas,71901.0,South,TEC-AC-10000927,29.99,1,0.0,2.9989999999999988
CA-2019-111794,2019-10-01,First Class,HG-15025,Hunter Glantz,United States,Amarillo,Texas,79109.0,Central,TEC-AC-10003832,79.51200000000001,3,0.2,20.8719
CA-2020-127026,2020-01-21,Standard Class,MH-18115,Mick Hernandez,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10002049,619.9499999999999,5,0.0,111.59099999999995
CA-2020-156818,2020-07-11,Second Class,JD-16015,Joy Daniels,United States,New York City,New York,10009.0,East,TEC-AC-10002323,132.60000000000002,6,0.0,17.238000000000007
CA-2020-128475,2020-08-26,Standard Class,SC-20680,Steve Carroll,United States,Columbus,Georgia,31907.0,South,TEC-AC-10000158,71.98,2,0.0,15.1158
CA-2020-104801,2020-02-13,Standard Class,FH-14350,Fred Harton,United States,Seattle,Washington,98105.0,West,TEC-AC-10001838,799.96,4,0.0,343.98280000000005
CA-2020-122707,2020-04-16,First Class,EB-13750,Edward Becker,United States,Hoover,Alabama,35244.0,South,TEC-AC-10004227,25.98,2,0.0,1.558799999999998
CA-2020-163321,2020-08-07,Second Class,FM-14380,Fred McMath,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10004571,79.992,1,0.2,21.9978
US-2018-165449,2018-11-22,Standard Class,AP-10720,Anne Pryor,United States,Frisco,Texas,75034.0,Central,TEC-AC-10004127,27.168000000000003,4,0.2,-1.3583999999999987
CA-2018-155306,2018-04-17,Standard Class,GA-14515,George Ashbrook,United States,San Francisco,California,94122.0,West,TEC-AC-10003174,323.37,3,0.0,129.348
CA-2019-127775,2019-06-11,Second Class,ES-14020,Erica Smith,United States,New York City,New York,10035.0,East,TEC-AC-10002402,239.96999999999997,3,0.0,71.99099999999999
CA-2020-126536,2020-10-12,First Class,NK-18490,Neil Knudson,United States,San Francisco,California,94110.0,West,TEC-AC-10003709,0.99,1,0.0,0.4356000000000001
US-2018-122140,2018-04-02,Standard Class,MO-17950,Michael Oakman,United States,Dallas,Texas,75220.0,Central,TEC-AC-10003038,50.120000000000005,7,0.2,-0.6265000000000072
US-2018-122140,2018-04-02,Standard Class,MO-17950,Michael Oakman,United States,Dallas,Texas,75220.0,Central,TEC-AC-10003289,47.976,3,0.2,1.7990999999999993
CA-2020-108322,2020-04-30,Standard Class,SS-20140,Saphhira Shifley,United States,Pompano Beach,Florida,33068.0,South,TEC-AC-10003433,2.3760000000000003,3,0.2,0.7424999999999999
CA-2018-135685,2018-11-16,Second Class,MP-18175,Mike Pelletier,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10004145,999.96,4,0.0,229.99080000000004
CA-2020-112865,2020-05-18,Standard Class,BH-11710,Brosina Hoffman,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10000387,36.048,3,0.2,-0.9012000000000011
CA-2020-138975,2020-05-19,Standard Class,SC-20380,Shahid Collister,United States,Atlanta,Georgia,30318.0,South,TEC-AC-10003441,67.8,4,0.0,4.067999999999998
CA-2019-152072,2019-01-15,Standard Class,Dp-13240,Dean percer,United States,Westfield,New Jersey,7090.0,East,TEC-AC-10000844,254.96999999999997,3,0.0,91.7892
CA-2020-134915,2020-11-12,First Class,EM-14140,Eugene Moren,United States,Glendale,Arizona,85301.0,West,TEC-AC-10001266,41.6,4,0.2,12.999999999999998
CA-2019-139010,2019-02-21,Second Class,MC-17635,Matthew Clasen,United States,Los Angeles,California,90032.0,West,TEC-AC-10004227,12.99,1,0.0,0.779399999999999
CA-2017-138317,2017-06-21,Standard Class,NW-18400,Natalie Webber,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003628,95.968,4,0.2,28.79040000000001
US-2019-160528,2019-08-23,Standard Class,MH-18115,Mick Hernandez,United States,Pharr,Texas,78577.0,Central,TEC-AC-10002842,666.4,7,0.2,-33.319999999999965
US-2018-123960,2018-06-11,Standard Class,BD-11605,Brian Dahlen,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10003038,53.699999999999996,6,0.0,10.202999999999994
CA-2020-121419,2020-04-02,First Class,TC-21475,Tony Chapman,United States,Columbus,Georgia,31907.0,South,TEC-AC-10000892,360.0,4,0.0,129.6
CA-2019-144554,2019-11-07,Standard Class,DM-13345,Denise Monton,United States,Newark,Ohio,43055.0,East,TEC-AC-10002800,119.97600000000001,3,0.2,22.49549999999999
CA-2018-145184,2018-11-27,First Class,JD-16150,Justin Deggeller,United States,Newark,Delaware,19711.0,East,TEC-AC-10000397,104.97,3,0.0,7.347900000000003
CA-2020-106859,2020-03-13,Second Class,BF-11215,Benjamin Farhat,United States,Albuquerque,New Mexico,87105.0,West,TEC-AC-10004001,214.95000000000002,5,0.0,88.12950000000001
CA-2020-118773,2020-02-09,Standard Class,TP-21415,Tom Prescott,United States,Houston,Texas,77070.0,Central,TEC-AC-10002402,127.984,2,0.2,15.997999999999987
CA-2017-136399,2017-12-16,First Class,CC-12100,Chad Cunningham,United States,Los Angeles,California,90049.0,West,TEC-AC-10001142,395.0,5,0.0,39.49999999999996
CA-2020-164168,2020-11-12,Standard Class,LS-16975,Lindsay Shagiari,United States,Dallas,Texas,75081.0,Central,TEC-AC-10004568,44.784,2,0.2,-0.5598000000000045
CA-2020-162572,2020-09-25,Second Class,RB-19360,Raymond Buch,United States,Cincinnati,Ohio,45231.0,East,TEC-AC-10003628,119.96000000000001,5,0.2,35.98800000000001
CA-2018-147830,2018-12-15,First Class,NF-18385,Natalie Fritzler,United States,Newark,Ohio,43055.0,East,TEC-AC-10002049,2025.3600000000001,6,0.2,607.6080000000001
CA-2018-139584,2018-08-24,Standard Class,EM-13810,Eleni McCrary,United States,New York City,New York,10009.0,East,TEC-AC-10001266,26.0,2,0.0,11.7
US-2019-162677,2019-03-26,First Class,DB-13210,Dean Braden,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10001314,119.97600000000001,3,0.2,-17.99640000000002
US-2020-132059,2020-09-23,Standard Class,AP-10915,Arthur Prichep,United States,Fort Collins,Colorado,80525.0,West,TEC-AC-10003280,47.984,2,0.2,0.5997999999999966
CA-2020-152912,2020-11-09,Second Class,BM-11650,Brian Moss,United States,Columbia,Maryland,21044.0,East,TEC-AC-10004666,826.6200000000001,3,0.0,355.4466000000001
CA-2017-158372,2017-11-10,Standard Class,RD-19900,Ruben Dartt,United States,San Diego,California,92037.0,West,TEC-AC-10004209,10.99,1,0.0,4.2861
CA-2019-108882,2019-01-09,Standard Class,LA-16780,Laura Armstrong,United States,Fresno,California,93727.0,West,TEC-AC-10000420,349.95,5,0.0,118.98299999999999
CA-2017-114433,2017-05-13,Standard Class,NP-18325,Naresj Patel,United States,Oakland,California,94601.0,West,TEC-AC-10002800,149.97,3,0.0,52.48949999999999
US-2018-137008,2018-10-02,Standard Class,JP-15460,Jennifer Patt,United States,Lakewood,New Jersey,8701.0,East,TEC-AC-10000892,90.0,1,0.0,32.4
CA-2017-108189,2017-10-02,First Class,ES-14080,Erin Smith,United States,Tempe,Arizona,85281.0,West,TEC-AC-10003038,7.16,1,0.2,-0.08950000000000102
US-2020-140907,2020-12-10,Second Class,BP-11185,Ben Peterman,United States,Seattle,Washington,98103.0,West,TEC-AC-10004510,49.08,3,0.0,4.907999999999998
CA-2017-140662,2017-11-17,First Class,TS-21205,Thomas Seio,United States,San Francisco,California,94109.0,West,TEC-AC-10001314,99.98,2,0.0,7.9983999999999895
CA-2017-115980,2017-07-15,Standard Class,VW-21775,Victoria Wilson,United States,Sioux Falls,South Dakota,57103.0,Central,TEC-AC-10003709,2.9699999999999998,3,0.0,1.3068000000000004
CA-2018-155145,2018-12-27,Second Class,KN-16450,Kean Nguyen,United States,Visalia,California,93277.0,West,TEC-AC-10003709,7.92,8,0.0,3.484800000000001
US-2017-117170,2017-09-17,Standard Class,KT-16465,Kean Takahito,United States,Raleigh,North Carolina,27604.0,South,TEC-AC-10001109,47.984,2,0.2,13.1956
CA-2018-157770,2018-12-13,First Class,RD-19585,Rob Dowd,United States,Temecula,California,92592.0,West,TEC-AC-10001552,248.85000000000002,5,0.0,27.373499999999993
CA-2018-157770,2018-12-13,First Class,RD-19585,Rob Dowd,United States,Temecula,California,92592.0,West,TEC-AC-10003399,36.24,1,0.0,15.2208
CA-2017-104738,2017-12-30,Second Class,SP-20620,Stefania Perrino,United States,Laredo,Texas,78041.0,Central,TEC-AC-10003628,47.984,2,0.2,14.395200000000004
CA-2020-122595,2020-12-14,Standard Class,GM-14455,Gary Mitchum,United States,Chicago,Illinois,60653.0,Central,TEC-AC-10000474,227.976,3,0.2,28.496999999999957
CA-2019-147536,2019-12-26,Standard Class,AR-10510,Andrew Roberts,United States,New York City,New York,10024.0,East,TEC-AC-10003280,89.97,3,0.0,18.893699999999995
CA-2019-139234,2019-05-06,Standard Class,AF-10870,Art Ferguson,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10004510,26.176000000000002,2,0.2,-3.272000000000002
CA-2019-134887,2019-03-25,First Class,TB-21280,Toby Braunhardt,United States,Norman,Oklahoma,73071.0,Central,TEC-AC-10003832,1287.45,5,0.0,244.61549999999988
CA-2019-134803,2019-05-28,Standard Class,CL-12565,Clay Ludtke,United States,Los Angeles,California,90004.0,West,TEC-AC-10002217,131.6,7,0.0,7.896000000000001
CA-2020-136448,2020-09-16,First Class,AS-10090,Adam Shillingsburg,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10001109,71.976,3,0.2,19.793400000000005
CA-2020-136448,2020-09-16,First Class,AS-10090,Adam Shillingsburg,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10003628,47.984,2,0.2,14.395200000000004
CA-2020-128699,2020-12-03,Second Class,ND-18370,Natalie DeCherney,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10001990,47.992000000000004,1,0.2,7.198799999999995
CA-2020-122644,2020-11-12,Standard Class,SF-20965,Sylvia Foulston,United States,Columbus,Ohio,43229.0,East,TEC-AC-10003614,18.544,2,0.2,3.013399999999998
CA-2020-111815,2020-03-03,Standard Class,EP-13915,Emily Phan,United States,Dearborn Heights,Michigan,48127.0,Central,TEC-AC-10002926,99.98,2,0.0,42.991400000000006
CA-2019-144911,2019-11-27,First Class,RW-19630,Rob Williams,United States,Overland Park,Kansas,66212.0,Central,TEC-AC-10004633,34.95,5,0.0,15.378000000000004
CA-2017-143385,2017-08-31,Standard Class,SJ-20500,Shirley Jackson,United States,Santa Fe,New Mexico,87505.0,West,TEC-AC-10001635,92.52,9,0.0,18.50399999999999
CA-2020-142034,2020-09-24,Standard Class,KB-16240,Karen Bern,United States,Saint Cloud,Minnesota,56301.0,Central,TEC-AC-10002305,72.0,4,0.0,12.959999999999994
CA-2020-142034,2020-09-24,Standard Class,KB-16240,Karen Bern,United States,Saint Cloud,Minnesota,56301.0,Central,TEC-AC-10000990,655.9000000000001,5,0.0,275.478
CA-2019-108616,2019-09-29,Standard Class,JK-15730,Joe Kamberova,United States,Mobile,Alabama,36608.0,South,TEC-AC-10000420,209.96999999999997,3,0.0,71.3898
CA-2020-125115,2020-04-10,First Class,RD-19930,Russell D'Ascenzo,United States,Austin,Texas,78745.0,Central,TEC-AC-10001714,95.736,3,0.2,20.3439
CA-2019-168536,2019-12-20,Standard Class,SC-20800,Stuart Calhoun,United States,Jackson,Mississippi,39212.0,South,TEC-AC-10002323,66.30000000000001,3,0.0,8.619000000000003
CA-2019-137673,2019-09-05,Standard Class,ML-17395,Marina Lichtenstein,United States,San Diego,California,92105.0,West,TEC-AC-10002345,116.0,8,0.0,29.0
CA-2020-148922,2020-12-10,Second Class,SU-20665,Stephanie Ulpright,United States,Jackson,Mississippi,39212.0,South,TEC-AC-10001838,599.97,3,0.0,257.98710000000005
CA-2018-141145,2018-09-17,Standard Class,DB-13405,Denny Blanton,United States,Orlando,Florida,32839.0,South,TEC-AC-10001465,87.168,3,0.2,10.895999999999987
CA-2020-152737,2020-11-07,Standard Class,TS-21505,Tony Sayre,United States,San Francisco,California,94122.0,West,TEC-AC-10004975,439.8,4,0.0,145.13400000000001
CA-2020-168109,2020-07-03,First Class,JK-15640,Jim Kriz,United States,Seattle,Washington,98105.0,West,TEC-AC-10003628,59.98,2,0.0,26.391200000000005
CA-2020-168109,2020-07-03,First Class,JK-15640,Jim Kriz,United States,Seattle,Washington,98105.0,West,TEC-AC-10002049,1687.8,4,0.0,742.6320000000001
CA-2017-102869,2017-09-09,Second Class,LC-17140,Logan Currie,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10002134,64.70400000000001,6,0.2,-4.852800000000002
